frequency_THz,Absoprtion,Parameter_Value,Parameter_g,Parameter_r,Parameter_md,Parameter_a
5.5595,0.15456651,1.75,1,0,0,0
5.564,0.15674961,1.75,1,0,0,0
5.5685,0.15902969,1.75,1,0,0,0
5.573,0.16141042,1.75,1,0,0,0
5.5775,0.1638956,1.75,1,0,0,0
5.582,0.16648918,1.75,1,0,0,0
5.5865,0.16919518,1.75,1,0,0,0
5.591,0.17201778,1.75,1,0,0,0
5.5955,0.1749612,1.75,1,0,0,0
5.6,0.17802978,1.75,1,0,0,0
5.6045,0.18122793,1.75,1,0,0,0
5.609,0.18456015,1.75,1,0,0,0
5.6135,0.18803108,1.75,1,0,0,0
5.618,0.19164556,1.75,1,0,0,0
5.6225,0.19540876,1.75,1,0,0,0
5.627,0.19932632,1.75,1,0,0,0
5.6315,0.20340459,1.75,1,0,0,0
5.636,0.20765088,1.75,1,0,0,0
5.6405,0.21207348,1.75,1,0,0,0
5.645,0.21668143,1.75,1,0,0,0
5.6495,0.22148442,1.75,1,0,0,0
5.654,0.22649287,1.75,1,0,0,0
5.6585,0.23171803,1.75,1,0,0,0
5.663,0.23717185,1.75,1,0,0,0
5.6675,0.24286693,1.75,1,0,0,0
5.672,0.24881629,1.75,1,0,0,0
5.6765,0.2550334,1.75,1,0,0,0
5.681,0.2615321,1.75,1,0,0,0
5.6855,0.26832676,1.75,1,0,0,0
5.69,0.27543432,1.75,1,0,0,0
5.6945,0.28290053,1.75,1,0,0,0
5.699,0.29067224,1.75,1,0,0,0
5.7035,0.29878924,1.75,1,0,0,0
5.708,0.30728974,1.75,1,0,0,0
5.711375,0.3139229,1.75,1,0,0,0
5.7125,0.31618433,1.75,1,0,0,0
5.717,0.32548904,1.75,1,0,0,0
5.7215,0.33522149,1.75,1,0,0,0
5.726,0.34540004,1.75,1,0,0,0
5.7305,0.35604352,1.75,1,0,0,0
5.735,0.36717106,1.75,1,0,0,0
5.7395,0.37880192,1.75,1,0,0,0
5.744,0.39095532,1.75,1,0,0,0
5.7485,0.40365023,1.75,1,0,0,0
5.753,0.41690511,1.75,1,0,0,0
5.7575,0.43073758,1.75,1,0,0,0
5.75975,0.43787562,1.75,1,0,0,0
5.762,0.44516411,1.75,1,0,0,0
5.7665,0.46019954,1.75,1,0,0,0
5.771,0.4758566,1.75,1,0,0,0
5.7755,0.49214534,1.75,1,0,0,0
5.78,0.50907244,1.75,1,0,0,0
5.7845,0.52664048,1.75,1,0,0,0
5.789,0.54484709,1.75,1,0,0,0
5.7935,0.56368397,1.75,1,0,0,0
5.798,0.58313589,1.75,1,0,0,0
5.8025,0.60317953,1.75,1,0,0,0
5.807,0.62378232,1.75,1,0,0,0
5.8115,0.64490117,1.75,1,0,0,0
5.816,0.66648118,1.75,1,0,0,0
5.8205,0.68845448,1.75,1,0,0,0
5.823875,0.70514372,1.75,1,0,0,0
5.825,0.71073896,1.75,1,0,0,0
5.8295,0.73323734,1.75,1,0,0,0
5.834,0.75583633,1.75,1,0,0,0
5.8385,0.77840614,1.75,1,0,0,0
5.843,0.80080023,1.75,1,0,0,0
5.8475,0.82285408,1.75,1,0,0,0
5.852,0.84441986,1.75,1,0,0,0
5.8559375,0.86268843,1.75,1,0,0,0
5.8565,0.86524763,1.75,1,0,0,0
5.861,0.88518016,1.75,1,0,0,0
5.8655,0.90400105,1.75,1,0,0,0
5.87,0.92149909,1.75,1,0,0,0
5.8745,0.93746551,1.75,1,0,0,0
5.879,0.95169901,1.75,1,0,0,0
5.8835,0.96401144,1.75,1,0,0,0
5.888,0.97423357,1.75,1,0,0,0
5.8925,0.98222065,1.75,1,0,0,0
5.897,0.98785742,1.75,1,0,0,0
5.9015,0.99106215,1.75,1,0,0,0
5.906,0.9917916,1.75,1,0,0,0
5.90825,0.99122364,1.75,1,0,0,0
5.9105,0.99003648,1.75,1,0,0,0
5.915,0.98582942,1.75,1,0,0,0
5.9195,0.9792397,1.75,1,0,0,0
5.924,0.97037061,1.75,1,0,0,0
5.9285,0.95935605,1.75,1,0,0,0
5.933,0.94635574,1.75,1,0,0,0
5.9375,0.93154974,1.75,1,0,0,0
5.942,0.91513273,1.75,1,0,0,0
5.9465,0.89730834,1.75,1,0,0,0
5.951,0.87828363,1.75,1,0,0,0
5.9555,0.85826424,1.75,1,0,0,0
5.96,0.83745003,1.75,1,0,0,0
5.9645,0.81603162,1.75,1,0,0,0
5.969,0.79418759,1.75,1,0,0,0
5.9735,0.77208247,1.75,1,0,0,0
5.978,0.74986555,1.75,1,0,0,0
5.9825,0.72767016,1.75,1,0,0,0
5.987,0.70561357,1.75,1,0,0,0
5.9915,0.68379738,1.75,1,0,0,0
5.996,0.66230811,1.75,1,0,0,0
6.0005,0.64121819,1.75,1,0,0,0
6.005,0.62058698,1.75,1,0,0,0
6.0095,0.60046195,1.75,1,0,0,0
6.014,0.58087995,1.75,1,0,0,0
6.0185,0.56186833,1.75,1,0,0,0
6.023,0.54344619,1.75,1,0,0,0
6.02525,0.53446014,1.75,1,0,0,0
6.0275,0.52562542,1.75,1,0,0,0
6.032,0.5084118,1.75,1,0,0,0
6.0365,0.49180585,1.75,1,0,0,0
6.041,0.47580378,1.75,1,0,0,0
6.0455,0.46039816,1.75,1,0,0,0
6.05,0.44557868,1.75,1,0,0,0
6.0545,0.43133267,1.75,1,0,0,0
6.059,0.41764563,1.75,1,0,0,0
6.0635,0.4045017,1.75,1,0,0,0
6.068,0.39188397,1.75,1,0,0,0
6.0725,0.37977487,1.75,1,0,0,0
6.077,0.3681564,1.75,1,0,0,0
6.0815,0.35701034,1.75,1,0,0,0
6.086,0.34631845,1.75,1,0,0,0
6.0905,0.33606263,1.75,1,0,0,0
6.095,0.32622502,1.75,1,0,0,0
6.0995,0.31678811,1.75,1,0,0,0
6.104,0.3077348,1.75,1,0,0,0
6.1085,0.29904847,1.75,1,0,0,0
6.113,0.29071302,1.75,1,0,0,0
6.1175,0.2827129,1.75,1,0,0,0
6.122,0.27503312,1.75,1,0,0,0
6.1265,0.26765926,1.75,1,0,0,0
6.131,0.2605775,1.75,1,0,0,0
6.1355,0.25377458,1.75,1,0,0,0
6.13775,0.2504737,1.75,1,0,0,0
6.14,0.24723781,1.75,1,0,0,0
6.1445,0.24095509,1.75,1,0,0,0
6.149,0.23491482,1.75,1,0,0,0
6.1535,0.22910597,1.75,1,0,0,0
6.158,0.22351801,1.75,1,0,0,0
6.1625,0.21814091,1.75,1,0,0,0
6.167,0.21296512,1.75,1,0,0,0
6.1715,0.20798154,1.75,1,0,0,0
6.176,0.20318152,1.75,1,0,0,0
6.1805,0.19855683,1.75,1,0,0,0
6.185,0.19409963,1.75,1,0,0,0
6.1895,0.18980249,1.75,1,0,0,0
6.194,0.18565831,1.75,1,0,0,0
6.1985,0.18166038,1.75,1,0,0,0
6.203,0.17780231,1.75,1,0,0,0
6.2075,0.17407807,1.75,1,0,0,0
6.212,0.17048189,1.75,1,0,0,0
6.2165,0.16700832,1.75,1,0,0,0
6.221,0.16365213,1.75,1,0,0,0
6.2255,0.16040831,1.75,1,0,0,0
6.23,0.1572721,1.75,1,0,0,0
6.2345,0.15423898,1.75,1,0,0,0
6.239,0.15130464,1.75,1,0,0,0
6.2435,0.14846501,1.75,1,0,0,0
6.248,0.1457162,1.75,1,0,0,0
6.2525,0.14305451,1.75,1,0,0,0
6.257,0.14047644,1.75,1,0,0,0
6.2615,0.13797863,1.75,1,0,0,0
6.266,0.13555788,1.75,1,0,0,0
6.2705,0.13321115,1.75,1,0,0,0
6.275,0.13093555,1.75,1,0,0,0
6.2795,0.12872829,1.75,1,0,0,0
6.284,0.12658675,1.75,1,0,0,0
6.2885,0.12450839,1.75,1,0,0,0
6.293,0.12249083,1.75,1,0,0,0
6.2975,0.12053175,1.75,1,0,0,0
6.302,0.11862897,1.75,1,0,0,0
6.3065,0.11678039,1.75,1,0,0,0
6.311,0.11498401,1.75,1,0,0,0
6.3155,0.11323792,1.75,1,0,0,0
6.32,0.11154028,1.75,1,0,0,0
6.3245,0.10988934,1.75,1,0,0,0
6.329,0.10828344,1.75,1,0,0,0
6.3335,0.10672096,1.75,1,0,0,0
6.338,0.10520038,1.75,1,0,0,0
6.3425,0.10372021,1.75,1,0,0,0
6.347,0.10227906,1.75,1,0,0,0
6.3515,0.10087558,1.75,1,0,0,0
6.356,0.099508485,1.75,1,0,0,0
6.3605,0.098176544,1.75,1,0,0,0
6.365,0.096878596,1.75,1,0,0,0
6.3695,0.095613538,1.75,1,0,0,0
6.374,0.094380323,1.75,1,0,0,0
6.3785,0.093177939,1.75,1,0,0,0
6.383,0.092005387,1.75,1,0,0,0
6.3875,0.090861668,1.75,1,0,0,0
6.392,0.089745799,1.75,1,0,0,0
6.3965,0.088656839,1.75,1,0,0,0
6.401,0.087593898,1.75,1,0,0,0
6.4055,0.086556142,1.75,1,0,0,0
6.41,0.085542781,1.75,1,0,0,0
6.4145,0.084553063,1.75,1,0,0,0
6.419,0.083586263,1.75,1,0,0,0
6.4235,0.082641686,1.75,1,0,0,0
6.428,0.081718662,1.75,1,0,0,0
6.4325,0.080816542,1.75,1,0,0,0
6.437,0.079934704,1.75,1,0,0,0
6.4415,0.079072546,1.75,1,0,0,0
6.446,0.078229486,1.75,1,0,0,0
6.4505,0.077404966,1.75,1,0,0,0
6.455,0.076598446,1.75,1,0,0,0
6.4595,0.075809404,1.75,1,0,0,0
6.464,0.075037339,1.75,1,0,0,0
6.4685,0.074281766,1.75,1,0,0,0
6.473,0.073542217,1.75,1,0,0,0
6.4775,0.072818241,1.75,1,0,0,0
6.482,0.072109401,1.75,1,0,0,0
6.4865,0.071415278,1.75,1,0,0,0
6.491,0.070735465,1.75,1,0,0,0
6.4955,0.070069568,1.75,1,0,0,0
6.5,0.06941721,1.75,1,0,0,0
3,0.052051231,1.775,1,0,0,0
3.0035,0.052963329,1.775,1,0,0,0
3.008,0.053902187,1.775,1,0,0,0
3.0125,0.054868828,1.775,1,0,0,0
3.017,0.055864321,1.775,1,0,0,0
3.0215,0.056889778,1.775,1,0,0,0
3.026,0.057946347,1.775,1,0,0,0
3.0305,0.059035237,1.775,1,0,0,0
3.035,0.060157923,1.775,1,0,0,0
3.0395,0.061315755,1.775,1,0,0,0
3.044,0.062510048,1.775,1,0,0,0
3.0485,0.063742327,1.775,1,0,0,0
3.053,0.065012437,1.775,1,0,0,0
3.0575,0.066326483,1.775,1,0,0,0
3.062,0.067682578,1.775,1,0,0,0
3.0665,0.069083313,1.775,1,0,0,0
3.071,0.070530734,1.775,1,0,0,0
3.0755,0.072026905,1.775,1,0,0,0
3.08,0.073574005,1.775,1,0,0,0
3.0845,0.075174339,1.775,1,0,0,0
3.089,0.076830319,1.775,1,0,0,0
3.0935,0.07854439,1.775,1,0,0,0
3.098,0.080319007,1.775,1,0,0,0
3.1025,0.082156796,1.775,1,0,0,0
3.107,0.084060666,1.775,1,0,0,0
3.1115,0.086033759,1.775,1,0,0,0
3.116,0.088079387,1.775,1,0,0,0
3.1205,0.090201014,1.775,1,0,0,0
3.125,0.092402274,1.775,1,0,0,0
3.1295,0.094686959,1.775,1,0,0,0
3.134,0.09705886,1.775,1,0,0,0
3.1385,0.099519633,1.775,1,0,0,0
3.143,0.10208219,1.775,1,0,0,0
3.1475,0.10474601,1.775,1,0,0,0
3.152,0.10751454,1.775,1,0,0,0
3.1565,0.11039459,1.775,1,0,0,0
3.161,0.11339202,1.775,1,0,0,0
3.1655,0.11651295,1.775,1,0,0,0
3.17,0.11976382,1.775,1,0,0,0
3.1745,0.12315149,1.775,1,0,0,0
3.179,0.12668324,1.775,1,0,0,0
3.1835,0.13036691,1.775,1,0,0,0
3.188,0.13421114,1.775,1,0,0,0
3.1925,0.13822554,1.775,1,0,0,0
3.197,0.14241834,1.775,1,0,0,0
3.2015,0.14679638,1.775,1,0,0,0
3.206,0.15137127,1.775,1,0,0,0
3.2105,0.1561553,1.775,1,0,0,0
3.215,0.1611604,1.775,1,0,0,0
3.2195,0.16639902,1.775,1,0,0,0
3.224,0.17188437,1.775,1,0,0,0
3.2285,0.17763052,1.775,1,0,0,0
3.233,0.18365239,1.775,1,0,0,0
3.2375,0.18996585,1.775,1,0,0,0
3.242,0.19658773,1.775,1,0,0,0
3.2465,0.20353588,1.775,1,0,0,0
3.251,0.2108292,1.775,1,0,0,0
3.2555,0.2184877,1.775,1,0,0,0
3.26,0.2265325,1.775,1,0,0,0
3.2645,0.23498593,1.775,1,0,0,0
3.269,0.24387146,1.775,1,0,0,0
3.2735,0.25321381,1.775,1,0,0,0
3.278,0.26303887,1.775,1,0,0,0
3.2825,0.27337372,1.775,1,0,0,0
3.287,0.28424655,1.775,1,0,0,0
3.2915,0.29568661,1.775,1,0,0,0
3.296,0.3077241,1.775,1,0,0,0
3.3005,0.32038994,1.775,1,0,0,0
3.305,0.33371566,1.775,1,0,0,0
3.3095,0.34773299,1.775,1,0,0,0
3.314,0.36247358,1.775,1,0,0,0
3.3185,0.37796846,1.775,1,0,0,0
3.323,0.39424751,1.775,1,0,0,0
3.3275,0.41133869,1.775,1,0,0,0
3.332,0.42926716,1.775,1,0,0,0
3.3365,0.44805427,1.775,1,0,0,0
3.341,0.46771626,1.775,1,0,0,0
3.3455,0.48826281,1.775,1,0,0,0
3.35,0.50969532,1.775,1,0,0,0
3.3545,0.53200504,1.775,1,0,0,0
3.359,0.55517081,1.775,1,0,0,0
3.3635,0.57915675,1.775,1,0,0,0
3.368,0.60390968,1.775,1,0,0,0
3.3725,0.62935645,1.775,1,0,0,0
3.377,0.65540127,1.775,1,0,0,0
3.3815,0.68192316,1.775,1,0,0,0
3.386,0.70877374,1.775,1,0,0,0
3.3905,0.7357755,1.775,1,0,0,0
3.395,0.76272088,1.775,1,0,0,0
3.3995,0.78937245,1.775,1,0,0,0
3.404,0.81546443,1.775,1,0,0,0
3.4085,0.84070585,1.775,1,0,0,0
3.413,0.86478557,1.775,1,0,0,0
3.4175,0.88737923,1.775,1,0,0,0
3.422,0.9081581,1.775,1,0,0,0
3.4265,0.92679955,1.775,1,0,0,0
3.431,0.94299875,1.775,1,0,0,0
3.4355,0.95648089,1.775,1,0,0,0
3.44,0.96701313,1.775,1,0,0,0
3.4445,0.97441518,1.775,1,0,0,0
3.449,0.97856524,1.775,1,0,0,0
3.4535,0.97942036,1.775,1,0,0,0
3.458,0.97698658,1.775,1,0,0,0
3.4625,0.97135028,1.775,1,0,0,0
3.467,0.96265518,1.775,1,0,0,0
3.4715,0.95109754,1.775,1,0,0,0
3.476,0.93691584,1.775,1,0,0,0
3.4805,0.92037977,1.775,1,0,0,0
3.485,0.90177972,1.775,1,0,0,0
3.4895,0.88141705,1.775,1,0,0,0
3.494,0.85959551,1.775,1,0,0,0
3.4985,0.83661359,1.775,1,0,0,0
3.503,0.81275781,1.775,1,0,0,0
3.5075,0.78829704,1.775,1,0,0,0
3.512,0.76347808,1.775,1,0,0,0
3.5165,0.7385226,1.775,1,0,0,0
3.521,0.71362545,1.775,1,0,0,0
3.5255,0.68895432,1.775,1,0,0,0
3.53,0.66465038,1.775,1,0,0,0
3.5345,0.64082974,1.775,1,0,0,0
3.539,0.61758542,1.775,1,0,0,0
3.5435,0.59498987,1.775,1,0,0,0
3.548,0.57309681,1.775,1,0,0,0
3.5525,0.55194436,1.775,1,0,0,0
3.557,0.53155693,1.775,1,0,0,0
3.5615,0.51194745,1.775,1,0,0,0
3.566,0.49311936,1.775,1,0,0,0
3.5705,0.47506832,1.775,1,0,0,0
3.575,0.45778376,1.775,1,0,0,0
3.5795,0.4412502,1.775,1,0,0,0
3.584,0.42544836,1.775,1,0,0,0
3.5885,0.41035617,1.775,1,0,0,0
3.593,0.39594951,1.775,1,0,0,0
3.5975,0.38220289,1.775,1,0,0,0
3.602,0.36909004,1.775,1,0,0,0
3.6065,0.35658428,1.775,1,0,0,0
3.611,0.34465895,1.775,1,0,0,0
3.6155,0.3332876,1.775,1,0,0,0
3.62,0.32244429,1.775,1,0,0,0
3.6245,0.31210372,1.775,1,0,0,0
3.629,0.30224135,1.775,1,0,0,0
3.6335,0.29283348,1.775,1,0,0,0
3.638,0.28385734,1.775,1,0,0,0
3.6425,0.27529109,1.775,1,0,0,0
3.647,0.26711388,1.775,1,0,0,0
3.6515,0.2593058,1.775,1,0,0,0
3.656,0.25184791,1.775,1,0,0,0
3.6605,0.24472223,1.775,1,0,0,0
3.665,0.23791168,1.775,1,0,0,0
3.6695,0.23140006,1.775,1,0,0,0
3.674,0.22517206,1.775,1,0,0,0
3.6785,0.21921317,1.775,1,0,0,0
3.683,0.21350968,1.775,1,0,0,0
3.6875,0.20804862,1.775,1,0,0,0
3.692,0.20281774,1.775,1,0,0,0
3.6965,0.19780549,1.775,1,0,0,0
3.701,0.19300092,1.775,1,0,0,0
3.7055,0.18839373,1.775,1,0,0,0
3.71,0.18397418,1.775,1,0,0,0
3.7145,0.17973307,1.775,1,0,0,0
3.719,0.17566172,1.775,1,0,0,0
3.7235,0.17175193,1.775,1,0,0,0
3.728,0.16799596,1.775,1,0,0,0
3.7325,0.16438649,1.775,1,0,0,0
3.737,0.16091662,1.775,1,0,0,0
3.7415,0.15757982,1.775,1,0,0,0
3.746,0.15436991,1.775,1,0,0,0
3.7505,0.15128106,1.775,1,0,0,0
3.755,0.14830776,1.775,1,0,0,0
3.7595,0.14544479,1.775,1,0,0,0
3.764,0.14268721,1.775,1,0,0,0
3.7685,0.14003035,1.775,1,0,0,0
3.773,0.13746978,1.775,1,0,0,0
3.7775,0.13500132,1.775,1,0,0,0
3.782,0.13262099,1.775,1,0,0,0
3.7865,0.13032503,1.775,1,0,0,0
3.791,0.12810988,1.775,1,0,0,0
3.7955,0.12597215,1.775,1,0,0,0
3.8,0.12390864,1.775,1,0,0,0
3.8045,0.1219163,1.775,1,0,0,0
3.809,0.11999223,1.775,1,0,0,0
3.8135,0.11813369,1.775,1,0,0,0
3.818,0.11633808,1.775,1,0,0,0
3.8225,0.11460291,1.775,1,0,0,0
3.827,0.11292582,1.775,1,0,0,0
3.8315,0.11130459,1.775,1,0,0,0
3.836,0.10973707,1.775,1,0,0,0
3.8405,0.10822123,1.775,1,0,0,0
3.845,0.10675516,1.775,1,0,0,0
3.8495,0.105337,1.775,1,0,0,0
3.854,0.103965,1.775,1,0,0,0
3.8585,0.1026375,1.775,1,0,0,0
3.863,0.10135292,1.775,1,0,0,0
3.8675,0.10010972,1.775,1,0,0,0
3.872,0.09890647,1.775,1,0,0,0
3.87425,0.098319392,1.775,1,0,0,0
3.8765,0.097741788,1.775,1,0,0,0
3.881,0.09661436,1.775,1,0,0,0
3.8855,0.095522928,1.775,1,0,0,0
3.89,0.094466296,1.775,1,0,0,0
3.8945,0.093443318,1.775,1,0,0,0
3.899,0.092452903,1.775,1,0,0,0
3.9035,0.091494006,1.775,1,0,0,0
3.908,0.090565631,1.775,1,0,0,0
3.9125,0.089666824,1.775,1,0,0,0
3.917,0.088796675,1.775,1,0,0,0
3.9215,0.087954313,1.775,1,0,0,0
3.926,0.087138906,1.775,1,0,0,0
3.9305,0.086349657,1.775,1,0,0,0
3.935,0.085585806,1.775,1,0,0,0
3.9395,0.084846624,1.775,1,0,0,0
3.944,0.084131415,1.775,1,0,0,0
3.9485,0.083439513,1.775,1,0,0,0
3.953,0.08277028,1.775,1,0,0,0
3.9575,0.082123107,1.775,1,0,0,0
3.962,0.081497411,1.775,1,0,0,0
3.9665,0.080892633,1.775,1,0,0,0
3.971,0.080308239,1.775,1,0,0,0
3.9755,0.079743719,1.775,1,0,0,0
3.98,0.079198585,1.775,1,0,0,0
3.9845,0.078672368,1.775,1,0,0,0
3.989,0.078164623,1.775,1,0,0,0
3.9935,0.077674921,1.775,1,0,0,0
3.998,0.077202855,1.775,1,0,0,0
4.0025,0.076748035,1.775,1,0,0,0
4.007,0.076310086,1.775,1,0,0,0
4.0115,0.075888654,1.775,1,0,0,0
4.016,0.075483399,1.775,1,0,0,0
4.0205,0.075093995,1.775,1,0,0,0
4.025,0.074720133,1.775,1,0,0,0
4.0295,0.074361519,1.775,1,0,0,0
4.034,0.074017872,1.775,1,0,0,0
4.0385,0.073688923,1.775,1,0,0,0
4.043,0.073374419,1.775,1,0,0,0
4.0475,0.073074117,1.775,1,0,0,0
4.052,0.072787789,1.775,1,0,0,0
4.0565,0.072515217,1.775,1,0,0,0
4.061,0.072256194,1.775,1,0,0,0
4.0655,0.072010526,1.775,1,0,0,0
4.07,0.071778028,1.775,1,0,0,0
4.0745,0.071558529,1.775,1,0,0,0
4.079,0.071351863,1.775,1,0,0,0
4.0835,0.07115788,1.775,1,0,0,0
4.088,0.070976435,1.775,1,0,0,0
4.0925,0.070807395,1.775,1,0,0,0
4.097,0.070650636,1.775,1,0,0,0
4.1015,0.070506044,1.775,1,0,0,0
4.106,0.070373513,1.775,1,0,0,0
4.1105,0.070252946,1.775,1,0,0,0
4.115,0.070144255,1.775,1,0,0,0
4.1195,0.070047362,1.775,1,0,0,0
4.124,0.069962194,1.775,1,0,0,0
4.1285,0.069888691,1.775,1,0,0,0
4.133,0.069826798,1.775,1,0,0,0
4.1375,0.069776473,1.775,1,0,0,0
4.142,0.069737696,1.775,1,0,0,0
4.1465,0.069710273,1.775,1,0,0,0
4.151,0.069694478,1.775,1,0,0,0
4.1555,0.06969011,1.775,1,0,0,0
4.16,0.069697193,1.775,1,0,0,0
4.1645,0.069715731,1.775,1,0,0,0
4.169,0.069745737,1.775,1,0,0,0
4.1735,0.069787228,1.775,1,0,0,0
4.178,0.069840231,1.775,1,0,0,0
4.1825,0.069904782,1.775,1,0,0,0
4.187,0.069980921,1.775,1,0,0,0
4.1915,0.070068701,1.775,1,0,0,0
4.196,0.07016818,1.775,1,0,0,0
4.2005,0.070279424,1.775,1,0,0,0
4.205,0.070402511,1.775,1,0,0,0
4.2095,0.070537523,1.775,1,0,0,0
4.214,0.070684555,1.775,1,0,0,0
4.2185,0.070843706,1.775,1,0,0,0
4.223,0.071015089,1.775,1,0,0,0
4.2275,0.071198822,1.775,1,0,0,0
4.232,0.071395034,1.775,1,0,0,0
4.2365,0.071603865,1.775,1,0,0,0
4.241,0.071825461,1.775,1,0,0,0
4.2455,0.072059983,1.775,1,0,0,0
4.25,0.072307597,1.775,1,0,0,0
4.2545,0.072568486,1.775,1,0,0,0
4.259,0.07284284,1.775,1,0,0,0
4.2635,0.073130864,1.775,1,0,0,0
4.268,0.073432779,1.775,1,0,0,0
4.2725,0.073748828,1.775,1,0,0,0
4.277,0.074079295,1.775,1,0,0,0
4.2815,0.074424578,1.775,1,0,0,0
4.286,0.07478576,1.775,1,0,0,0
4.2905,0.075134808,1.775,1,0,0,0
4.295,0.075545062,1.775,1,0,0,0
4.2995,0.075952022,1.775,1,0,0,0
4.304,0.076374205,1.775,1,0,0,0
4.3085,0.076812501,1.775,1,0,0,0
4.313,0.077267375,1.775,1,0,0,0
4.3175,0.077739227,1.775,1,0,0,0
4.322,0.078228452,1.775,1,0,0,0
4.3265,0.078735452,1.775,1,0,0,0
4.331,0.079260642,1.775,1,0,0,0
4.3355,0.079804454,1.775,1,0,0,0
4.34,0.080367338,1.775,1,0,0,0
4.3445,0.080949763,1.775,1,0,0,0
4.349,0.08155222,1.775,1,0,0,0
4.3535,0.082175218,1.775,1,0,0,0
4.358,0.08281929,1.775,1,0,0,0
4.3625,0.083484993,1.775,1,0,0,0
4.367,0.084172906,1.775,1,0,0,0
4.3715,0.084883634,1.775,1,0,0,0
4.376,0.085617807,1.775,1,0,0,0
4.3805,0.086376083,1.775,1,0,0,0
4.385,0.087159149,1.775,1,0,0,0
4.3895,0.087967718,1.775,1,0,0,0
4.394,0.088802537,1.775,1,0,0,0
4.3985,0.089664385,1.775,1,0,0,0
4.403,0.090554074,1.775,1,0,0,0
4.4075,0.091472453,1.775,1,0,0,0
4.412,0.09242041,1.775,1,0,0,0
4.4165,0.093398875,1.775,1,0,0,0
4.421,0.09440882,1.775,1,0,0,0
4.4255,0.095451268,1.775,1,0,0,0
4.43,0.09652729,1.775,1,0,0,0
4.4345,0.097638008,1.775,1,0,0,0
4.439,0.098784604,1.775,1,0,0,0
4.4435,0.099968311,1.775,1,0,0,0
4.448,0.10119042,1.775,1,0,0,0
4.4525,0.1024523,1.775,1,0,0,0
4.457,0.10375536,1.775,1,0,0,0
4.4615,0.10510107,1.775,1,0,0,0
4.466,0.106491,1.775,1,0,0,0
4.4705,0.10792676,1.775,1,0,0,0
4.475,0.10941006,1.775,1,0,0,0
4.4795,0.11094265,1.775,1,0,0,0
4.484,0.11252641,1.775,1,0,0,0
4.4885,0.11416329,1.775,1,0,0,0
4.493,0.11585532,1.775,1,0,0,0
4.4975,0.11760464,1.775,1,0,0,0
4.502,0.11941351,1.775,1,0,0,0
4.5065,0.12128429,1.775,1,0,0,0
4.511,0.12321944,1.775,1,0,0,0
4.5155,0.12522157,1.775,1,0,0,0
4.52,0.12729342,1.775,1,0,0,0
4.5245,0.12943786,1.775,1,0,0,0
4.529,0.1316579,1.775,1,0,0,0
4.5335,0.13395672,1.775,1,0,0,0
4.538,0.13633766,1.775,1,0,0,0
4.5425,0.13880424,1.775,1,0,0,0
4.54475,0.14007079,1.775,1,0,0,0
4.547,0.14136015,1.775,1,0,0,0
4.5515,0.14400929,1.775,1,0,0,0
4.556,0.14675575,1.775,1,0,0,0
4.5605,0.14960384,1.775,1,0,0,0
4.565,0.15255812,1.775,1,0,0,0
4.5695,0.15562338,1.775,1,0,0,0
4.574,0.15880465,1.775,1,0,0,0
4.5785,0.16210727,1.775,1,0,0,0
4.583,0.16553685,1.775,1,0,0,0
4.5875,0.16909928,1.775,1,0,0,0
4.592,0.17280082,1.775,1,0,0,0
4.5965,0.17664804,1.775,1,0,0,0
4.601,0.18064787,1.775,1,0,0,0
4.6055,0.18480763,1.775,1,0,0,0
4.61,0.18913504,1.775,1,0,0,0
4.6145,0.19363824,1.775,1,0,0,0
4.619,0.19832582,1.775,1,0,0,0
4.6235,0.20320682,1.775,1,0,0,0
4.628,0.20829081,1.775,1,0,0,0
4.6325,0.21358783,1.775,1,0,0,0
4.637,0.21910851,1.775,1,0,0,0
4.6415,0.22486401,1.775,1,0,0,0
4.646,0.23086609,1.775,1,0,0,0
4.6505,0.23712715,1.775,1,0,0,0
4.655,0.2436602,1.775,1,0,0,0
4.6595,0.25047893,1.775,1,0,0,0
4.664,0.25759769,1.775,1,0,0,0
4.6685,0.26503156,1.775,1,0,0,0
4.673,0.27279629,1.775,1,0,0,0
4.6775,0.28090839,1.775,1,0,0,0
4.682,0.28938505,1.775,1,0,0,0
4.6865,0.29824419,1.775,1,0,0,0
4.691,0.30750444,1.775,1,0,0,0
4.6955,0.31718506,1.775,1,0,0,0
4.7,0.32730594,1.775,1,0,0,0
4.7045,0.33788755,1.775,1,0,0,0
4.709,0.34895078,1.775,1,0,0,0
4.7135,0.36051692,1.775,1,0,0,0
4.718,0.37260745,1.775,1,0,0,0
4.7225,0.38524386,1.775,1,0,0,0
4.727,0.39844748,1.775,1,0,0,0
4.7315,0.41223914,1.775,1,0,0,0
4.736,0.42663885,1.775,1,0,0,0
4.7405,0.44166544,1.775,1,0,0,0
4.745,0.45733603,1.775,1,0,0,0
4.7495,0.47366547,1.775,1,0,0,0
4.754,0.49066574,1.775,1,0,0,0
4.7585,0.50834509,1.775,1,0,0,0
4.763,0.52670728,1.775,1,0,0,0
4.7675,0.54575049,1.775,1,0,0,0
4.772,0.56546628,1.775,1,0,0,0
4.7765,0.58583835,1.775,1,0,0,0
4.781,0.60684118,1.775,1,0,0,0
4.7855,0.62843867,1.775,1,0,0,0
4.79,0.65058258,1.775,1,0,0,0
4.7945,0.67321108,1.775,1,0,0,0
4.799,0.69624723,1.775,1,0,0,0
